Cod_topico,topico,Subtopico,Sub_topico,Oss,ano,Contribucion
3,Communications,17,Email,98,2014,98
3,Communications,17,Email,98,2014,98
3,Communications,17,Email,98,2014,98
3,Communications,17,Email,98,2014,98
3,Communications,17,Email,98,2014,98
3,Communications,17,Email,98,2014,98
10,"System Administration",100,Hardware,99,2016,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2013,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2015,99
10,"System Administration",100,Hardware,99,2014,99
10,"System Administration",100,Hardware,99,2014,99
10,"System Administration",100,Hardware,99,2014,99
10,"System Administration",100,Hardware,99,2014,99
10,"System Administration",100,Hardware,99,2014,99
10,"System Administration",100,Hardware,99,2014,99
10,"System Administration",100,Hardware,99,2014,99
10,"System Administration",100,Hardware,99,2014,99
10,"System Administration",100,Hardware,99,2014,99
10,"System Administration",100,Hardware,99,2014,99
10,"System Administration",100,Hardware,99,2014,99
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2016,102
4,Development,29,"Desktop Environment",102,2015,102
4,Development,29,"Desktop Environment",102,2015,102
4,Development,29,"Desktop Environment",102,2015,102
4,Development,29,"Desktop Environment",102,2015,102
4,Development,29,"Desktop Environment",102,2015,102
4,Development,29,"Desktop Environment",102,2015,102
4,Development,29,"Desktop Environment",102,2015,102
4,Development,29,"Desktop Environment",102,2015,102
4,Development,29,"Desktop Environment",102,2015,102
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",102,Logging,107,2015,107
10,"System Administration",94,Emulators,109,2016,109
10,"System Administration",94,Emulators,109,2016,109
10,"System Administration",94,Emulators,109,2016,109
10,"System Administration",94,Emulators,109,2016,109
10,"System Administration",94,Emulators,109,2016,109
10,"System Administration",94,Emulators,109,2016,109
10,"System Administration",94,Emulators,109,2016,109
10,"System Administration",94,Emulators,109,2016,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
10,"System Administration",94,Emulators,109,2015,109
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
8,"Science and Engineering",82,Robotics,117,2016,117
2,"Business and Enterprise",3,Financial,123,2015,123
2,"Business and Enterprise",3,Financial,123,2015,123
2,"Business and Enterprise",3,Financial,123,2015,123
2,"Business and Enterprise",3,Financial,123,2015,123
2,"Business and Enterprise",3,Financial,123,2015,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
2,"Business and Enterprise",3,Financial,123,2014,123
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
3,Communications,23,"File Sharing",128,2016,128
4,Development,33,Terminals,129,2016,129
4,Development,33,Terminals,129,2016,129
4,Development,33,Terminals,129,2016,129
4,Development,33,Terminals,129,2016,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2016,129
4,Development,33,Terminals,129,2016,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2016,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
4,Development,33,Terminals,129,2015,129
2,"Business and Enterprise",3,Financial,134,2016,134
2,"Business and Enterprise",3,Financial,134,2016,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2015,134
2,"Business and Enterprise",3,Financial,134,2013,134
2,"Business and Enterprise",3,Financial,134,2013,134
2,"Business and Enterprise",3,Financial,134,2013,134
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,142,2016,142
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
4,Development,31,Database,143,2016,143
